Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1354637665,GED8312,NY,PAS,10/02/2015,20,SDN,HONDA,P,22140,50190,16940,20150629,107,107,107,950360,0107,0000,0747P,,Q,F,8235,134 ST,,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,1997,-,0,,,,,
1361689328,FLZ6796,NY,SRF,10/02/2015,71,SUBN,,O,20840,65617,35780,20141030,109,109,109,949647,0109,0000,0215P,,Q,F,10-45,115 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1360519609,FBZ4895,NY,PAS,10/02/2015,71,SUBN,SATUR,X,0,0,0,20140725,0050,50,50,948814,0050,0000,0608P,,BX,F,,W 239,INDEPENDENCE,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0,2008,-,0,,,,,
1360955847,43506MD,NY,COM,10/02/2015,9,UTIL,FORD,X,0,40404,40404,20150220,0020,20,20,941399,0020,0000,0451P,,NY,O,12,W 72,,0,408,C3,,BBBBBBB,ALL,ALL,W,0,2007,-,0,,,,,
1361671269,EAJ7038,NY,PAS,10/03/2015,40,SDN,BMW,P,59030,67030,40115,20140610,0067,67,164,952841,0164,0000,0915P,,K,O,291,MARTENSE ST,,0,408,D,,BBBBBBB,ALL,ALL,TN,0,2005,-,0,,,,,
1350646891,2ZGW05,NY,MOT,10/03/2015,74,MOTO,HARLE,P,9600,7830,7980,20140430,0045,45,45,928237,0045,0000,0443P,,BX,F,13 A,ASCH LOOP,,0,408,J2,,BBBBBBB,ALL,ALL,BLU,0,1996,-,0,,,,,
1342290136,DPM2141,NY,PAS,10/03/2015,21,SDN,HONDA,S,21890,18060,18140,20140312,102,102,0,612508,QW09,0000,1250P,,Q,F,89-24,130 ST,,0,408,D1,,BBBYBBB,1200P,0130P,GRAY,0,2009,-,0,,,,,
1342101686,FAK7926,NY,PAS,10/03/2015,46,SUBN,DODGE,P,0,40404,40404,20151005,114,114,114,943672,0114,0000,1217A,,Q,,25-74,STIENWAY ST,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,2003,-,0,,,,,
1361467198,41675JV,NY,COM,10/03/2015,46,VAN,DODGE,P,27790,18370,18390,0,0019,19,401,927440,0401,0000,0600A,,,F,710,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1360553812,T629722C,NY,SRF,10/03/2015,46,SDN,FORD,P,58130,50930,23230,20140228,0083,83,83,905678,0083,0000,1034A,,K,F,922,MADISON ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,
1360121183,71707,99,PAS,10/03/2015,20,TRLR,,P,75970,76950,68942,20131003,0069,69,69,930925,0069,0000,0915A,,K,O,102-19,SEAVIEW AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1357232809,67RW34,NY,MOT,10/03/2015,51,MOTO,KAWAS,P,17550,26800,10010,0,0013,13,13,951264,0013,0000,0759P,,NY,O,344,E 28 ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1353276612,42848JM,NY,COM,10/03/2015,46,DELV,MERCU,P,17340,57790,8440,0,115,115,420,915391,0420,0000,0542P,,Q,F,33-27,85 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BRN,0,1997,-,0,,,,,
1346200646,GHR6296,NY,PAS,10/03/2015,20,SUBN,CHEVR,P,23530,69330,81430,20150910,0077,77,165,951994,0165,0000,0100A,,K,F,219,BUFFALO AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1361689341,EBC8210,NY,PAS,10/04/2015,71,SUBN,DODGE,P,21740,59390,5140,20150630,109,109,109,949647,0109,0000,1008A,,Q,O,3-41,127 ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1355604618,BLANKPLATE,99,999,10/04/2015,70,MCY,VESPA,P,33390,24400,32710,0,0001,1,442,928283,0442,0000,0655P,,NY,F,416,WASHINGTON ST,,0,408,J2,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1359461322,30574MB,NY,COM,10/04/2015,78,VAN,FORD,P,9840,23790,23840,20150822,109,109,109,926197,0109,0000,1005P,,Q,F,157-15,43 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BL,0,2006,-,0,,,,,
1348080437,FBG2113,NY,PAS,10/04/2015,46,SUBN,TOYOT,P,0,40404,40404,20140617,0040,40,40,949538,0040,0000,1050A,,BX,F,550,CAULD WELL AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1346185955,GHM2749,NY,PAS,10/04/2015,98,SUBN,FORD,X,25930,57230,48330,20150606,0073,73,165,952612,0165,0000,0100A,,K,F,561,CHESTER ST,,0,408,99,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1361501534,19674Y,VA,PAS,10/05/2015,14,P-U,FORD,P,10410,17350,17370,0,0013,13,401,916574,0401,0000,0240P,,NY,O,115,5 AVE,,0,408,I3,,YYYYYYB,0700A,0700P,GREY,0,0,-,0,,,,,
1353635405,21976BB,NY,OMR,10/05/2015,79,BUS,VANH,P,0,40404,40404,20140228,0016,16,401,915025,0401,0000,0157P,,NY,F,320,W 30TH,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2013,-,0,,,,,
1353632210,FMD9938,NY,PAS,10/05/2015,31,SUBN,AUDI,P,34330,10610,10810,20150513,0018,18,401,915585,0401,0000,0225P,,NY,O,215,W. 28 ST,,0,408,C,,YYYYYYB,0800A,0600P,GREY,0,2010,-,0,,,,,
1346145295,N202143C,NY,SRF,10/05/2015,67,LIM,CADIL,X,70930,38330,44830,20140531,0073,73,165,952890,0165,0000,0939P,,K,F,1476,PITKIN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1342101662,A41CWM,NJ,PAS,10/06/2015,46,SDN,,P,0,40404,40404,0,114,114,114,943072,0114,0000,0209A,,Q,,25-17,STEINWAY,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1360910580,PIB1096,GA,PAS,10/06/2015,40,SUBN,MITSU,P,67030,80430,72730,0,0077,77,165,953581,0165,0000,0159A,,K,F,700,NOSTRAND AVE,,0,408,99,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1361090686,P2262,DE,PAS,10/06/2015,41,SUBN,ROVER,P,0,0,0,0,0061,61,61,923465,0061,0000,0306A,,K,F,1819,E 131 TH ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1342101650,GJH4144,NY,PAS,10/06/2015,46,SDN,ME/BE,P,8790,8240,8390,20150723,114,114,114,943672,0114,0000,0445A,,Q,F,32-16,37 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1346104566,GKF3083,NY,PAS,10/06/2015,71,SDN,BMW,P,25930,65130,57230,20150902,0073,73,165,954098,0165,0000,0910P,,K,F,543,CHESTER ST,,0,408,J2,,BBBBBBB,ALL,ALL,GRN,0,1997,-,0,,,,,
1361827920,55003MB,NY,COM,10/07/2015,46,DELV,FR/LI,P,25390,19170,19190,20141031,0023,23,23,935698,0023,0000,0638P,,NY,O,1665,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0,2012,-,0,,,,,
1355514368,FHL3978,NY,PAS,10/07/2015,21,SUBN,NISSA,S,5430,7180,7330,20150119,0072,72,0,921836,KS07,0000,1139A,,K,F,686,4TH AVE,,0,408,D1,,YBBBBBB,1130A,0100P,SILVE,0,2012,-,0,,,,,
1306818771,FSH6203,99,COM,10/08/2015,21,SUBN,BMW,S,56090,62700,30240,20131008,101,101,0,534958,QE14,0000,0745A,,Q,,1913,MOTT AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,2006,-,0,,,,,
1353622927,20728PB,NY,999,10/08/2015,47,DELV,MERCU,P,10610,34350,34370,20140831,0014,14,401,924905,0401,0000,0755A,,NY,F,345,7TH AVE,,0,408,L2,,YYYYYYB,0700A,0700P,GRN,0,2011,-,0,,,,,
1345300566,FZX8635,NY,PAS,10/08/2015,21,SUBN,FORD,S,35020,26520,26580,20140913,0044,44,0,890813,BX04,0000,1140A,,BX,F,918,GERARD AVE,,0,408,D1,,BYBBBBB,1130A,0100P,WHITE,0,2008,-,0,,,,,
1360852554,GGR61555,NY,PAS,10/08/2015,46,SDN,HONDA,P,35020,12550,26730,20150609,0044,44,44,941830,0044,0000,0320P,,BX,F,1276,GERARD AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1361004010,63577JM,NY,COM,10/09/2015,74,VAN,FR/LI,P,18030,24890,10210,0,0017,17,17,944176,0017,0000,0334P,,NY,O,165,E 52ND ST,,0,408,E1,,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,,,,,
1356116206,ESL9005,NY,PAS,10/09/2015,40,SUBN,VOLKS,P,0,0,0,20150403,115,115,115,948592,0115,0000,1100A,,Q,F,,C/O 108 ST,37 AVE,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2009,-,5,,,,,
1360068363,FSL9701,NY,PAS,10/10/2015,21,SUBN,LEXUS,P,0,0,0,20150504,0007,7,7,51586,0007,0000,0147A,,NY,,,C/O JACKSON,FOR DR,0,408,C,,YYYYYYY,1200A,1200P,SILVE,0,2004,-,0,,,,,
1350927831,62877JL,NY,COM,10/10/2015,46,TRLR,CHEVR,P,10610,35990,36010,20150331,0028,28,28,948590,0028,0000,0632A,,NY,F,1842,7TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1326268028,FZX9215,NY,PAS,10/10/2015,21,SUBN,JEEP,S,76950,40120,31820,20140918,0041,41,0,533213,BX02,0000,0817A,,BX,F,1112,WESTCHESTER AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GREY,0,0,-,0,,,,,
1348226249,67541MC,NY,COM,10/10/2015,18,VAN,,T,56530,20530,47100,0,0078,78,110,357370,T110,0000,0346P,,K,O,261,LIVINGSTON ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1359338482,54321MB,NY,COM,10/10/2015,78,REFG,GMC,S,0,0,0,20150831,0060,60,0,956101,KS13,0000,0115A,,K,,,S/SBENSON AVE B/T,BAY 43 ST + STILLWEL,0,408,K4,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1361007590,13667MD,NY,COM,10/11/2015,14,DELV,KW,P,24890,17830,17850,20140331,0017,17,17,944343,0017,0000,0908A,,NY,F,405,LEXINGTON AVE,,0,408,E1,,BBBBBBB,ALL,ALL,RED,0,2013,-,0,,,,,
1361005713,81101MC,NY,COM,10/11/2015,17,VAN,FR/LI,P,17990,10210,10110,20140731,0017,17,0,934164,0O17,0000,0455P,,NY,O,208,E 50ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
1361334277,31648J8,NY,COM,10/11/2015,46,VAN,FORD,P,10610,36430,36450,20150630,0032,32,32,926744,0032,0000,1010A,,NY,F,2276,7 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
1360751142,3K43A,NY,PAS,10/11/2015,46,DELV,FORD,P,0,40404,40404,20140725,0023,23,23,947327,0023,0000,0630P,,NY,F,2131,1 ST AVE,,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1359896752,63S81JM,NY,COM,10/11/2015,14,VAN,MERCU,X,21790,34010,23790,0,0006,6,6,945621,0006,0000,0155P,,NY,O,805,GREENWICH ST,,0,408,F2,,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,,,,,
1339638137,GDX3000,NY,PAS,10/12/2015,19,,HONDA,P,0,40404,40404,0,0020,20,20,934118,0020,0000,1009A,,K,F,1417,FLATLAND,,0,408,C,,YYYYYYY,0  :,0  :,BK,0,1999,-,0,,,,,
1361005506,EDH5170,NY,PAS,10/12/2015,14,SUBN,DODGE,P,0,40404,40404,20131021,0017,17,17,937181,0017,0000,0445P,,NY,O,320,E 52,,0,408,C4,,BBBBBBY,ALL,ALL,BL,0,2005,-,0,,,,,
1357547456,AK1LESH,NY,PAS,10/13/2015,19,SUBN,HONDA,P,49690,27235,27240,20141203,105,105,105,948937,0105,0000,0823P,,Q,F,251-10,HILLSIDE AVE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1362125738,GHD8384,NY,PAS,10/13/2015,19,SUBN,GMC,P,52120,26640,50120,20150519,0044,44,44,951077,0044,0000,0148P,,BX,F,1109,MORRIS AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1360040067,GJY8371,NY,PAS,10/13/2015,71,VAN,FORD,P,75330,70930,18830,20150821,0075,75,165,953340,0165,0000,0240A,,K,F,353,SCHENCK AVE,,0,408,E6,,BBBBBBB,ALL,ALL,GY,0,1997,-,0,,,,,
1356760351,75435JU,NY,COM,10/14/2015,46,DELV,UD,P,16590,43490,12790,20131130,104,104,104,947152,0104,0000,1015A,,Q,F,6138,80 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
1315869652,FZD5704,NY,PAS,10/14/2015,71,SUBN,VOLVO,P,45820,55020,57270,20120825,0043,43,138,935350,0138,0000,1147A,,BX,F,349,LELAND AVE,,0,408,J3,,YYYYYYY,ALL,ALL,BLUE,0,2007,-,0,,,,,
1315869640,FZD5704,NY,PAS,10/14/2015,70,SUBN,VOLVO,P,45820,55020,57270,20120825,0043,43,138,935350,0138,0000,1144A,,BX,F,349,LELAND AVE,,0,408,J6,,YYYYYYY,ALL,ALL,BLUE,0,2007,-,0,,,,,
1360523777,PD917S,FL,PAS,10/14/2015,40,,,X,0,40404,40404,20140430,0050,50,50,933567,0050,0000,0915A,,BX,F,2775,KINGSBR TERR,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1358099480,K14292,CT,PAS,10/14/2015,46,DELV,,P,13820,26850,26880,0,0042,42,42,931315,0042,0000,0954A,,BX,F,1662,BOSTON RD,,0,408,F1,,BBBBBBB,ALL,ALL,WT,0,0,-,0,,,,,
1361366588,FPB2651,NY,PAS,10/15/2015,46,SDN,LEXUS,P,36630,22190,13610,20150705,0030,30,162,954065,0162,0000,0535A,,NY,F,501,WEST 143 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1353531764,ETP7592,NY,PAS,10/16/2015,71,SDN,PONTI,P,54100,32030,29330,20150830,0083,83,420,923036,0420,0000,1032A,,K,F,879,KNICKERBOCKER AVE,,0,408,J6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1349334911,JHC6898,PA,PAS,10/16/2015,46,SUBN,CHRYS,P,0,40404,40404,0,0044,44,44,950294,0044,0000,0923A,,BX,F,1450,CLAY,,0,408,J2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1360513280,DZS7571,NY,PAS,10/16/2015,46,SUBN,FORD,P,76550,70620,73620,20150418,0050,50,50,944529,0050,0000,0630P,,BX,F,115,W KINGSBRIDGE RD,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1355259733,BLANKPLATE,99,999,10/16/2015,74,SDN,LINCO,P,67530,80730,26230,0,0070,70,70,952725,0070,0000,0309A,,K,F,500,OCEAN AVE,,0,408,D,,BBBBBBB,ALL,ALL,TN,0,0,-,0,,,,,
1337204821,EGM6703,NY,PAS,10/16/2015,67,SUBN,HONDA,P,0,0,0,20140310,110,110,110,944104,0110,0000,1235A,,Q,F,,C/O 98 PL,57 AVE,0,408,A1,,BBBBBBB,ALL,ALL,BL,0,1992,-,0,,,,,
1353697678,GJS2287,NY,PAS,10/16/2015,14,SDN,CHEVR,X,22550,33990,48200,20150903,120,120,303,355662,T303,0000,0227P,,R,F,33,CENTRAL AVE,,0,408,J6,,YYYYYBB,0700A,0400P,GOLD,0,2001,-,0,,,,,
1349957010,BLANKPLATE,99,999,10/17/2015,70,SDN,VOLVO,P,30020,16020,31220,0,0047,47,47,951269,0047,0000,0500P,,BX,F,1832,EDENWALD AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1356167810,61079JX,NY,COM,10/17/2015,46,VAN,CHEVR,P,64730,9530,9580,20131130,0066,66,66,930373,0066,0000,0812A,,K,F,5908,NEW UTRECHT,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1361460349,19977J2,NY,COM,10/17/2015,18,VAN,MAZDA,P,73720,27330,29220,20150430,0052,52,406,907102,0406,0000,0455P,,NY,F,2513,WEBSTER AV,,0,408,F4,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1361459955,20286YJ,IN,PAS,10/17/2015,46,TRAC,VOLVO,P,10610,34890,34910,0,0018,18,406,919082,0406,0000,1008A,,NY,O,890,7 AVE,,0,408,F4,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1358099297,FDM11270,NY,PAS,10/17/2015,46,SDN,HONDA,P,0,0,0,20140907,0062,62,42,935013,0042,0000,1213P,,BX,F,1151,BOSTON ROAD,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1356709850,29771JV,NY,COM,10/17/2015,40,DUMP,ISUZU,P,18940,37090,27790,20140630,103,103,103,934697,0103,0000,0803A,,Q,O,143-20,97 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,RD,0,2007,-,0,,,,,
1361456371,49754JG,NY,COM,10/17/2015,18,VAN,,P,13610,29390,16850,0,0001,1,406,907102,0406,0000,1105A,,NY,F,291,BWAY,,0,408,F4,,YYYYYBB,07A,06P,BR,0,0,-,0,,,,,
1360579308,ATW9208,NY,PAS,10/18/2015,19,SUBN,VOLKS,P,70720,12550,27540,20150521,0052,52,163,951801,0163,0000,0843P,,BX,F,2661,VALENTINE AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1353703575,YNX34C,NJ,PAS,10/18/2015,38,SUBN,NISSA,T,24650,39500,25550,0,120,120,303,349516,T303,0000,1155A,,R,F,9,CORSON AVE,,0,408,I3,,YYYYYYB,0800A,0400P,GREY,0,0,-,0,,,,,
1355190060,DND4415,NY,PAS,10/19/2015,46,SDN,HONDA,P,40930,13980,36230,20140322,0070,70,70,950173,0070,0000,0315A,,K,F,1610,FLATBUSH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,1999,-,0,,,,,
1357671842,98129CD,99,PAS,10/19/2015,98,,BMW,X,11490,5430,42630,0,0068,68,65,951225,0065,0000,0955A,,,F,438,100 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1356720195,FXD1755,NY,PAS,10/19/2015,19,SUBN,CHRYS,X,28265,23490,58590,20190218,105,105,105,956661,0105,0000,1216P,,Q,F,156-45,ARCHER AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1356720183,FDM1824,NY,PAS,10/19/2015,46,SDN,BMW,X,51090,24490,24440,20131124,105,105,105,956661,0105,0000,1210P,,Q,F,16809,JAMAICA AVE,,0,408,C3,,BBBBBBB,ALL,ALL,RD,0,2001,-,0,,,,,
1356720146,70183MD,NY,COM,10/19/2015,46,,FRUEH,X,0,0,0,20150731,103,103,103,956661,0103,0000,1015A,,Q,,,,,0,408,F2,,BBBBBBB,ALL,ALL,GN,0,2002,-,0,,,,,
1358386780,GJZ1768,NY,PAS,10/20/2015,38,SDN,TOYOT,X,0,40404,40404,20151020,,0,977,604920,0977,0000,1212P,,,F,475,MAIN ST RI NY,,0,408,I3,,BBBBBBB,0  :,0  :,SILVE,0,2002,-,0,,,,,
1361454544,GKY5491,NY,PAS,10/20/2015,17,SDN,HONDA,P,34370,10510,10610,20151020,0018,18,401,927487,0401,0000,0209P,,NY,F,126,W 30TH ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2005,-,0,,,,,
1361633712,DLT8914,NY,PAS,10/20/2015,74,SDN,LEXUS,P,47030,82930,73190,20140509,0081,81,165,953981,0165,0000,0240A,,K,O,619,HANCOCK ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,1992,-,0,,,,,
1353715917,BTC3338,NY,PAS,10/20/2015,71,SUBN,JEEP,T,0,40404,40404,20140610,122,122,303,354173,T303,0000,0215P,,R,F,274,WILLOW RD,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1362273314,FSV1367,NY,PAS,10/21/2015,19,SUBN,FORD,P,64830,39430,81530,20150429,0071,71,71,934276,0071,0000,1143A,,K,F,477,NEW YORK AV,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0,1998,-,0,,,,,
1360618739,622B2,IN,PAS,10/21/2015,21,SDN,SCION,S,85730,61730,58130,0,0079,79,0,905366,KN03,0000,1130A,,K,F,348,TOMPKINS AVE,,0,408,D1,,YBBYBBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1360217101,GER3422,NY,PAS,10/21/2015,67,SDN,TOYOT,P,0,0,0,20150127,0062,62,62,947227,0062,0000,0747A,,K,,,S/W C/O BENSON AVE,BAY 19 ST,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1359635579,EXU2642,NY,PAS,10/22/2015,74,SDN,NISSA,P,0,0,0,20140125,120,120,120,934360,0120,0000,0922A,,R,,,C/O NORTH BURDEN,CAMERON,0,408,D,,BBBBBBB,ALL,ALL,BK,0,2006,-,0,,,,,
1347751312,32627MA,NY,COM,10/22/2015,19,SUBN,FRUEH,P,42730,26830,41930,20141130,0079,79,165,951943,0165,0000,0250P,,K,F,1147,FULTON ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1353718980,DGD5383,NY,PAS,10/22/2015,37,SDN,MAZDA,X,17450,53000,18510,20150601,120,120,303,351914,T303,0000,0325P,,R,O,200,BAY ST,,0,408,C,,YYYYYYB,0800A,0600P,GRAY,0,2005,502-3004,0,,,,,
1360372684,42152M,NY,COM,10/22/2015,46,VAN,,P,0,40404,40404,20140531,0005,5,104,952622,0104,0000,0504P,,K,F,222,LENOX RD,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1360013441,42843JM,NY,COM,10/22/2015,19,DELV,INTER,P,27530,75530,81330,0,0084,84,84,944334,0084,0000,0450P,,K,F,165,CLINTON ST,,0,408,D,,BBBBBBB,ALL,ALL,BRWN,0,1996,-,0,,,,,
1360945751,FWM1831,NY,PAS,10/23/2015,71,SDN,BMW,P,29090,13113,13113,20140325,0025,25,25,943705,0025,0000,0410A,,,O,40,PALADINO AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1356082476,297CX7,MA,PAS,10/23/2015,98,SUBN,DODGE,P,19040,7240,28790,0,115,115,115,944179,0115,0000,0900A,,Q,F,25-35,97 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BURGA,0,0,-,0,,,,,
1349494288,GHL3497,NY,PAS,10/23/2015,71,SUBN,ROVER,P,19340,16140,16290,20150718,102,102,171,953358,0171,0000,0920P,2120A,Q,F,77-15,101 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GR,0,1995,-,0,,,,,
1361313122,EHC3013,NY,PAS,10/24/2015,14,SDN,MITSU,P,34670,10510,10610,20140331,0014,14,161,954426,0161,0000,1204A,,NY,F,132,WEST 45 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1360265879,21851MD,NY,COM,10/24/2015,78,VAN,CHEVR,P,70630,94630,30150,20150131,0075,75,75,951467,0075,0000,0415A,,K,F,910,PINE ST,,0,408,J7,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1361321556,63050JM,NY,COM,10/24/2015,47,DELV,GMC,P,34470,10810,10910,0,0014,14,14,949803,0014,0000,0313P,,NY,F,331,W 35 ST,,0,408,C,,BBBBBBB,ALL,ALL,BROWN,0,1988,-,0,,,,,
1353277252,40920JV,NY,PAS,10/24/2015,46,VAN,FRUEH,P,8590,14840,15090,0,115,115,420,928202,0420,0000,0937A,,Q,O,70-05,35 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1356020392,GEW9664,NY,PAS,10/25/2015,40,SDN,ME/BE,P,38420,44125,75370,20150529,0046,46,163,952792,0163,0000,0244A,,BX,O,1934,HARRISON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,
1353726113,ETM2671,NY,PAS,10/26/2015,38,SUBN,INFIN,T,34850,56640,27285,20150924,121,121,303,349516,T303,0000,1015A,,R,F,483,JEWETT AVE,,0,408,I4,,YYYYYYB,0800A,0600P,GREEN,0,2005,-,0,,,,,
1360508429,FZD8941,NY,PAS,10/27/2015,20,SDN,TOYOT,P,16990,8190,57790,20140509,115,115,115,937495,0115,0000,0205A,,Q,O,32-65,83 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1360368243,FBY1026,NY,PAS,10/27/2015,40,SUBN,FORD,P,74230,37830,37880,20140819,0067,67,164,953509,0164,0000,1010P,,K,O,950,RUTLAND RD,,0,408,D3,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,0,,,,,
1355325559,98572MB,NY,PAS,10/27/2015,20,VAN,,P,56650,57990,35780,20141003,101,101,101,950855,0101,0000,0900P,,Q,F,667,NASBY PLACE,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0,2008,-,0,,,,,
1356800695,GFN2227,NY,PAS,10/27/2015,40,SUBN,CHRYS,P,0,40404,40404,20150630,112,112,112,934529,0112,0000,0120A,,Q,F,68-12,YELLOW STONE BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2013,-,10,,,,,
1361520462,F6066J,FL,PAS,10/27/2015,46,DELV,INTER,P,10810,34610,34630,0,,0,401,927387,0401,0000,0830A,,,F,673,8 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1281891885,2146518,IN,PAS,10/28/2015,46,,FRUEH,P,11840,19040,18990,0,110,110,110,943652,0110,0000,1215P,,Q,O,97-21,57 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1361574859,AM471N,NJ,PAS,10/28/2015,46,DELV,MERCU,P,10810,34710,34730,0,0018,18,18,941037,0018,0000,1028A,,NY,F,778,8 AVE,,0,408,E5,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1360937432,FZB2763,NY,PAS,10/28/2015,98,SDN,MITSU,P,27090,37630,11010,0,0034,34,34,932906,0034,0000,1000A,,NY,F,265,NAGLE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SILV,0,0,-,0,,,,,
